state,name_state,mun,name_mun,population,index_raw,grade,index_norm,index_rank
14,Jalisco,14096,Tizapán el 4 High,22758,57.01524205,1 Very low,0.892779341,1922
14,Jalisco,14097,Tlajomulco de Zúñiga,727750,59.95042945,1 Very low,0.938740291,2413
14,Jalisco,14098,San Pedro Tlaquepaque,687127,60.09361351,1 Very low,0.940982354,2424
14,Jalisco,14099,Tolimán,11219,54.08561932,3 Medium,0.846905526,1148
14,Jalisco,14100,Tomatlán,36316,55.28078612,2 Low,0.865620175,1464
14,Jalisco,14101,Tonalá,569913,59.63904508,1 Very low,0.933864445,2378
14,Jalisco,14102,Tonaya,5961,56.70781407,1 Very low,0.887965447,1857
14,Jalisco,14103,Tonila,7565,56.63183649,1 Very low,0.886775744,1840
14,Jalisco,14104,Totatiche,4180,55.65791006,2 Low,0.871525411,1562
14,Jalisco,14105,Tototlán,23573,57.81061056,1 Very low,0.905233705,2120
14,Jalisco,14106,Tuxcacuesco,5482,54.67416483,2 Low,0.85612133,1307
14,Jalisco,14107,Tuxcueca,6702,56.21114569,2 Low,0.880188311,1719
14,Jalisco,14108,Tuxpan,37518,57.97245925,1 Very low,0.90776803,2157
14,Jalisco,14109,Unión de San Antonio,19069,55.76144639,2 Low,0.873146646,1592
14,Jalisco,14110,Unión de Tula,13799,58.48656091,1 Very low,0.915818147,2241
14,Jalisco,14111,Valle de Guadalupe,6627,57.25413361,1 Very low,0.89652005,1979
14,Jalisco,14112,Valle de Juárez,6151,56.28920111,2 Low,0.88141055,1741
14,Jalisco,14113,San Gabriel,16548,56.26766475,2 Low,0.881073321,1734
14,Jalisco,14114,Villa Corona,19063,57.45519706,1 Very low,0.899668424,2035
14,Jalisco,14115,Villa Guerrero,5525,53.12039417,3 Medium,0.831791444,908
14,Jalisco,14116,Villa Hidalgo,20088,57.60876789,1 Very low,0.90207313,2069
14,Jalisco,14117,Cañadas de Obregón,4388,55.84498302,2 Low,0.874454713,1611
14,Jalisco,14118,Yahualica de González Gallo,22394,57.45651866,1 Very low,0.899689119,2036
14,Jalisco,14119,Zacoalco de Torres,30472,57.38080902,1 Very low,0.898503611,2013
14,Jalisco,14120,Zapopan,1476491,60.72952286,1 Very low,0.950939809,2454
14,Jalisco,14121,Zapotiltic,33713,58.48523671,1 Very low,0.915797411,2240
14,Jalisco,14122,Zapotitlán de Vadillo,7466,53.64082164,3 Medium,0.839940614,1041
14,Jalisco,14123,Zapotlán del Rey,19279,55.67554134,2 Low,0.871801492,1568
14,Jalisco,14124,Zapotlanejo,64806,57.17999672,1 Very low,0.89535917,1962
14,Jalisco,14125,San Ignacio Cerro Gordo,18341,57.51548708,1 Very low,0.900612482,2043
15,México,15001,Acambay de Ruíz Castañeda,67872,52.77503504,3 Medium,0.8263836,819
15,México,15002,Acolman,171507,58.38933216,1 Very low,0.91429568,2228
15,México,15003,Aculco,49266,52.83986054,3 Medium,0.827398677,835
15,México,15004,Almoloya de Alquisiras,15333,54.06929499,3 Medium,0.84664991,1146
15,México,15005,Almoloya de Juárez,174587,55.02080936,2 Low,0.861549301,1394
15,México,15006,Almoloya del Río,12694,57.99470114,1 Very low,0.908116307,2163
15,México,15007,Amanalco,23675,53.53858485,3 Medium,0.838339728,1018
15,México,15008,Amatepec,25244,52.76371588,3 Medium,0.826206358,818
15,México,15009,Amecameca,53441,57.87104716,1 Very low,0.906180058,2137
15,México,15010,Apaxco,31898,58.06175272,1 Very low,0.909166242,2169
15,México,15011,Atenco,75489,56.98705916,1 Very low,0.892338036,1920
15,México,15012,Atizapán,12984,57.18147821,1 Very low,0.895382368,1963
15,México,15013,Atizapán de Zaragoza,523674,60.04444862,1 Very low,0.9402125,2421
15,México,15014,Atlacomulco,109384,56.25881009,2 Low,0.880934669,1731
15,México,15015,Atlautla,31900,55.51188576,2 Low,0.869238874,1526
15,México,15016,Axapusco,29128,56.31635624,2 Low,0.881835762,1747
15,México,15017,Ayapango,10053,56.74735882,1 Very low,0.888584662,1868
15,México,15018,Calimaya,68489,58.38609339,1 Very low,0.914244965,2226
15,México,15019,Capulhuac,36921,58.78821434,1 Very low,0.920541619,2295
15,México,15020,Coacalco de Berriozábal,293444,60.94742211,1 Very low,0.954351808,2462
15,México,15021,Coatepec Harinas,38643,53.86451615,3 Medium,0.843443358,1107
15,México,15022,Cocotitlán,15107,57.72096862,1 Very low,0.903830037,2102
15,México,15023,Coyotepec,40885,58.45514213,1 Very low,0.915326172,2235
15,México,15024,Cuautitlán,178847,60.45327588,1 Very low,0.946614166,2442
15,México,15025,Chalco,400057,57.84211495,1 Very low,0.90572702,2130
15,México,15026,Chapa de Mota,31737,54.44802123,3 Medium,0.852580236,1240
15,México,15027,Chapultepec,12772,58.6309456,1 Very low,0.91807901,2266
15,México,15028,Chiautla,30045,57.67030087,1 Very low,0.90303665,2083
15,México,15029,Chicoloapan,200750,58.94283804,1 Very low,0.922962811,2314
15,México,15030,Chiconcuac,27692,58.42800524,1 Very low,0.914901246,2234
15,México,15031,Chimalhuacán,705193,57.80197319,1 Very low,0.905098456,2117
15,México,15032,Donato Guerra,37436,51.30898342,4 High,0.803427272,522
15,México,15033,Ecatepec de Morelos,1645352,59.5106885,1 Very low,0.931854559,2366
15,México,15034,Ecatzingo,10827,56.24838618,2 Low,0.880771445,1726
15,México,15035,Huehuetoca,163244,59.1562287,1 Very low,0.926304212,2338
15,México,15036,Hueypoxtla,46757,56.89073551,1 Very low,0.890829742,1892
15,México,15037,Huixquilucan,284965,59.19843284,1 Very low,0.92696507,2343
15,México,15038,Isidro Fabela,11929,56.28727962,2 Low,0.881380462,1740
15,México,15039,Ixtapaluca,542211,58.92562621,1 Very low,0.922693298,2312
15,México,15040,Ixtapan de la Sal,36911,56.32607225,2 Low,0.881987901,1754
15,México,15041,Ixtapan del Oro,6475,52.0516378,4 High,0.815056206,657
15,México,15042,Ixtlahuaca,160139,55.20786522,2 Low,0.864478335,1446
15,México,15043,Xalatlaco,30687,56.75393795,1 Very low,0.888687682,1871
15,México,15044,Jaltenco,28217,59.73753642,1 Very low,0.935406682,2388
15,México,15045,Jilotepec,87671,55.0822462,2 Low,0.862511316,1424
15,México,15046,Jilotzingo,19877,56.57837838,1 Very low,0.885938664,1828
15,México,15047,Jiquipilco,76826,54.75733284,2 Low,0.857423625,1328
15,México,15048,Jocotitlán,69264,56.4647967,2 Low,0.884160133,1790
15,México,15049,Joquicingo,15428,55.61495982,2 Low,0.87085287,1553
15,México,15050,Juchitepec,27116,57.04564037,1 Very low,0.893255336,1926
15,México,15051,Lerma,170327,59.30779413,1 Very low,0.928677516,2351
15,México,15052,Malinalco,28155,54.63765584,2 Low,0.85554965,1293
15,México,15053,Melchor Ocampo,61220,58.64528345,1 Very low,0.918303521,2271
15,México,15054,Metepec,242307,60.44668127,1 Very low,0.946510904,2441
15,México,15055,Mexicaltzingo,13807,58.86964775,1 Very low,0.921816753,2306
15,México,15056,Morelos,33164,51.66599878,4 High,0.809017636,581
15,México,15057,Naucalpan de Juárez,834434,59.51122412,1 Very low,0.931862946,2367
15,México,15058,Nezahualcóyotl,1077208,59.41544801,1 Very low,0.930363226,2360
15,México,15059,Nextlalpan,57082,58.36009585,1 Very low,0.91383788,2222
15,México,15060,Nicolás Romero,430601,58.60365289,1 Very low,0.917651644,2263
15,México,15061,Nopaltepec,10351,56.83565936,1 Very low,0.889967326,1880
15,México,15062,Ocoyoacac,72103,58.69716135,1 Very low,0.919115856,2281
15,México,15063,Ocuilan,36223,54.61876123,2 Low,0.855253787,1287
15,México,15064,El Oro,36937,54.8532153,2 Low,0.858925011,1350
15,México,15065,Otumba,36331,56.98957552,1 Very low,0.892377439,1921
15,México,15066,Otzoloapan,4891,54.02224466,3 Medium,0.845913167,1136
15,México,15067,Otzolotepec,88783,56.70501227,1 Very low,0.887921574,1855
15,México,15068,Ozumba,30785,56.08523013,2 Low,0.878216649,1678
15,México,15069,Papalotla,4862,57.81037652,1 Very low,0.90523004,2119
15,México,15070,La Paz,304088,57.43834445,1 Very low,0.899404536,2030
15,México,15071,Polotitlán,14985,56.02495515,2 Low,0.877272826,1663
15,México,15072,Rayón,15972,58.26756338,1 Very low,0.91238895,2201
15,México,15073,San Antonio la Isla,31962,59.71937427,1 Very low,0.935122288,2387
15,México,15074,San Felipe del Progreso,144924,52.2588256,4 High,0.818300479,716
15,México,15075,San Martín de las Pirámides,29182,57.71146979,1 Very low,0.903681298,2099
15,México,15076,San Mateo Atenco,97418,58.96210058,1 Very low,0.923264436,2316
15,México,15077,San Simón de Guerrero,6692,53.85508057,3 Medium,0.84329561,1105
15,México,15078,Santo Tomás,9729,54.96561069,2 Low,0.860684966,1376
15,México,15079,Soyaniquilpan de Juárez,14323,55.7048561,2 Low,0.872260521,1578
15,México,15080,Sultepec,24145,51.63894892,4 High,0.808594073,572
15,México,15081,Tecámac,547503,60.11656171,1 Very low,0.941341691,2427
15,México,15082,Tejupilco,79282,54.03325735,3 Medium,0.846085611,1139
15,México,15083,Temamatla,14130,56.96169085,1 Very low,0.891940804,1911
15,México,15084,Temascalapa,43593,56.8659783,1 Very low,0.890442078,1888
15,México,15085,Temascalcingo,66414,54.69603602,2 Low,0.856463802,1311
15,México,15086,Temascaltepec,35014,52.91015541,3 Medium,0.828499397,855
15,México,15087,Temoaya,105766,55.63085456,2 Low,0.87110176,1556
15,México,15088,Tenancingo,104677,56.30967081,2 Low,0.881731077,1746
15,México,15089,Tenango del Aire,11359,57.63979759,1 Very low,0.902559011,2075
15,México,15090,Tenango del Valle,90518,56.70736437,1 Very low,0.887958405,1856
15,México,15091,Teoloyucan,65459,58.89091456,1 Very low,0.922149762,2308
15,México,15092,Teotihuacán,58507,58.26263341,1 Very low,0.912311754,2198
15,México,15093,Tepetlaoxtoc,32564,57.16548469,1 Very low,0.895131932,1958
15,México,15094,Tepetlixpa,20500,56.31652836,2 Low,0.881838457,1748
15,México,15095,Tepotzotlán,103696,58.1570886,1 Very low,0.910659069,2184
15,México,15096,Tequixquiac,39489,58.58756856,1 Very low,0.917399786,2260
15,México,15097,Texcaltitlán,18482,53.54372115,3 Medium,0.838420155,1020
15,México,15098,Texcalyacac,5736,58.60344478,1 Very low,0.917648385,2262
15,México,15099,Texcoco,277562,57.67347136,1 Very low,0.903086296,2086
15,México,15100,Tezoyuca,47044,55.85936121,2 Low,0.874679856,1617
15,México,15101,Tianguistenco,84259,57.02568285,1 Very low,0.892942829,1923
15,México,15102,Timilpan,16414,55.57684633,2 Low,0.870256066,1547
15,México,15103,Tlalmanalco,49196,59.02693575,1 Very low,0.924279665,2325
15,México,15104,Tlalnepantla de Baz,672202,60.02981546,1 Very low,0.939983365,2419
15,México,15105,Tlatlaya,31762,52.19008007,4 High,0.81722402,694
15,México,15106,Toluca,910608,59.28397198,1 Very low,0.928304494,2350
15,México,15107,Tonatico,12912,57.08389834,1 Very low,0.893854403,1938
15,México,15108,Tultepec,157645,59.71773244,1 Very low,0.935096579,2386
15,México,15109,Tultitlán,516341,59.98724551,1 Very low,0.939316779,2417
15,México,15110,Valle de Bravo,61590,56.81078555,1 Very low,0.889577837,1875
15,México,15111,Villa de Allende,53275,52.52746886,4 High,0.822507059,765
15,México,15112,Villa del Carbón,51498,53.6074728,3 Medium,0.839418417,1035
15,México,15113,Villa Guerrero,69086,54.22327435,3 Medium,0.849061012,1187
15,México,15114,Villa Victoria,108196,50.42151427,4 High,0.789530741,395
15,México,15115,Xonacatlán,54633,58.14168493,1 Very low,0.910417869,2180
15,México,15116,Zacazonapan,5109,55.51994075,2 Low,0.869365004,1527
15,México,15117,Zacualpan,13522,49.69306767,4 High,0.778124281,310
15,México,15118,Zinacantepec,203872,58.32898065,1 Very low,0.913350659,2214
15,México,15119,Zumpahuacán,18833,52.21066902,4 High,0.817546414,700
15,México,15120,Zumpango,280455,58.54281095,1 Very low,0.916698944,2251
15,México,15121,Cuautitlán Izcalli,555163,60.63300172,1 Very low,0.949428422,2451
15,México,15122,Valle de Chalco Solidaridad,391731,57.8420752,1 Very low,0.905726397,2129
15,México,15123,Luvianos,28822,51.44521458,4 High,0.805560463,540
15,México,15124,San José del Rincón,100082,51.31367578,4 High,0.803500748,524
15,México,15125,Tonanitla,14883,58.03344253,1 Very low,0.908722943,2167
16,Michoacán de Ocampo,16001,Acuitzio,11301,55.52083326,2 Low,0.869378979,1528
16,Michoacán de Ocampo,16002,Aguililla,14754,54.43483561,3 Medium,0.852373767,1237
16,Michoacán de Ocampo,16003,Álvaro Obregón,23000,56.11589875,2 Low,0.878696877,1691
16,Michoacán de Ocampo,16004,Angamacutiro,14943,55.37192193,2 Low,0.867047235,1484
16,Michoacán de Ocampo,16005,Angangueo,10892,54.71756073,2 Low,0.856800849,1314
16,Michoacán de Ocampo,16006,Apatzingán,126191,56.22396957,2 Low,0.880389115,1723
16,Michoacán de Ocampo,16007,Aporo,3529,54.13945486,3 Medium,0.847748516,1166
16,Michoacán de Ocampo,16008,Aquila,24676,45.8029235,5 Very high,0.717210037,71
16,Michoacán de Ocampo,16009,Ario,36268,56.11613249,2 Low,0.878700537,1692
16,Michoacán de Ocampo,16010,Arteaga,20332,54.30865134,3 Medium,0.850397897,1202
16,Michoacán de Ocampo,16011,Briseñas,11681,56.10308931,2 Low,0.878496298,1683
16,Michoacán de Ocampo,16012,Buenavista,45538,54.57334751,3 Medium,0.854542671,1279
16,Michoacán de Ocampo,16013,Carácuaro,9176,52.08594392,4 High,0.815593392,666
16,Michoacán de Ocampo,16014,Coahuayana,17022,55.49229936,2 Low,0.868932178,1520
16,Michoacán de Ocampo,16015,Coalcomán de Vázquez Pallares,19633,55.05235712,2 Low,0.862043295,1409
16,Michoacán de Ocampo,16016,Coeneo,20965,54.39656797,3 Medium,0.851774549,1227
16,Michoacán de Ocampo,16017,Contepec,35070,53.78378571,3 Medium,0.842179232,1083
16,Michoacán de Ocampo,16018,Copándaro,9484,54.91680031,2 Low,0.859920664,1365
16,Michoacán de Ocampo,16019,Cotija,20198,56.50405986,2 Low,0.884774939,1802
16,Michoacán de Ocampo,16020,Cuitzeo,29910,55.44650308,2 Low,0.868215072,1506
16,Michoacán de Ocampo,16021,Charapan,13539,49.72102553,4 High,0.778562062,314
16,Michoacán de Ocampo,16022,Charo,25138,55.45452197,2 Low,0.868340637,1511
16,Michoacán de Ocampo,16023,Chavinda,10417,56.19075943,2 Low,0.879869091,1713
16,Michoacán de Ocampo,16024,Cherán,20586,54.52210047,3 Medium,0.853740214,1262
16,Michoacán de Ocampo,16025,Chilchota,40560,54.16739813,3 Medium,0.848186069,1173
16,Michoacán de Ocampo,16026,Chinicuila,4773,52.68455486,3 Medium,0.824966807,801
16,Michoacán de Ocampo,16027,Chucándiro,4944,53.09795279,3 Medium,0.831440043,906
16,Michoacán de Ocampo,16028,Churintzio,5233,56.12505548,2 Low,0.878840258,1693
16,Michoacán de Ocampo,16029,Churumuco,12342,50.20262952,4 High,0.78610331,372
16,Michoacán de Ocampo,16030,Ecuandureo,11850,55.05131647,2 Low,0.862027,1408
16,Michoacán de Ocampo,16031,Epitacio Huerta,16112,54.1069094,3 Medium,0.847238899,1155
16,Michoacán de Ocampo,16032,Erongarícuaro,15715,54.9513811,2 Low,0.860462151,1373
16,Michoacán de Ocampo,16033,Gabriel Zamora,21466,55.55499672,2 Low,0.869913931,1540
16,Michoacán de Ocampo,16034,Hidalgo,125712,55.71616159,2 Low,0.872437549,1583
16,Michoacán de Ocampo,16035,La Huacana,30627,53.08410767,3 Medium,0.831223248,903
16,Michoacán de Ocampo,16036,Huandacareo,11644,56.50762001,2 Low,0.884830686,1804
16,Michoacán de Ocampo,16037,Huaniqueo,7945,54.31656958,3 Medium,0.850521886,1203
16,Michoacán de Ocampo,16038,Huetamo,41973,54.11381692,3 Medium,0.847347061,1156
16,Michoacán de Ocampo,16039,Huiramba,9015,55.57385485,2 Low,0.870209223,1545
16,Michoacán de Ocampo,16040,Indaparapeo,18385,54.74526296,2 Low,0.857234628,1325
16,Michoacán de Ocampo,16041,Irimbo,16043,54.16099007,3 Medium,0.848085727,1169
16,Michoacán de Ocampo,16042,Ixtlán,14302,55.20162071,2 Low,0.864380555,1445
16,Michoacán de Ocampo,16043,Jacona,68781,57.24431667,1 Very low,0.896366331,1975
16,Michoacán de Ocampo,16044,Jiménez,12946,55.27726167,2 Low,0.865564987,1462
16,Michoacán de Ocampo,16045,Jiquilpan,36158,57.54145701,1 Very low,0.901019135,2057
16,Michoacán de Ocampo,16046,Juárez,14936,54.27665644,3 Medium,0.849896902,1193
16,Michoacán de Ocampo,16047,Jungapeo,19834,54.82612755,2 Low,0.858500854,1339
16,Michoacán de Ocampo,16048,Lagunillas,5745,54.86301448,2 Low,0.859078453,1354
16,Michoacán de Ocampo,16049,Madero,19086,52.08992382,4 High,0.815655712,668
16,Michoacán de Ocampo,16050,Maravatío,89311,55.18783116,2 Low,0.86416463,1441
16,Michoacán de Ocampo,16051,Marcos Castellanos,13983,58.79367304,1 Very low,0.920627095,2297
16,Michoacán de Ocampo,16052,Lázaro Cárdenas,196003,58.57047774,1 Very low,0.917132167,2257
16,Michoacán de Ocampo,16053,Morelia,849053,59.39443783,1 Very low,0.930034236,2357
16,Michoacán de Ocampo,16054,Morelos,7983,54.64219786,2 Low,0.855620771,1296
16,Michoacán de Ocampo,16055,Múgica,45732,55.52103498,2 Low,0.869382138,1529
16,Michoacán de Ocampo,16056,Nahuatzen,32598,52.12886022,4 High,0.816265402,681
16,Michoacán de Ocampo,16057,Nocupétaro,8196,50.6171392,4 High,0.792593955,415
16,Michoacán de Ocampo,16058,Nuevo Parangaricutiro,20981,57.32369101,1 Very low,0.897609222,1993
16,Michoacán de Ocampo,16059,Nuevo Urecho,9027,54.33806887,3 Medium,0.850858535,1212
16,Michoacán de Ocampo,16060,Numarán,9437,55.48718554,2 Low,0.868852103,1518
16,Michoacán de Ocampo,16061,Ocampo,24774,53.68388802,3 Medium,0.840614973,1052
16,Michoacán de Ocampo,16062,Pajacuarán,21028,55.39506344,2 Low,0.867409599,1493
16,Michoacán de Ocampo,16063,Panindícuaro,14889,55.10316591,2 Low,0.86283889,1430
16,Michoacán de Ocampo,16064,Parácuaro,26832,54.06151465,3 Medium,0.846528081,1144
16,Michoacán de Ocampo,16065,Paracho,39657,54.13717339,3 Medium,0.847712791,1165
16,Michoacán de Ocampo,16066,Pátzcuaro,98382,56.71888921,1 Very low,0.888138868,1859
16,Michoacán de Ocampo,16067,Penjamillo,16621,54.88679329,2 Low,0.859450796,1359
16,Michoacán de Ocampo,16068,Peribán,29389,57.30842704,1 Very low,0.89737021,1991
16,Michoacán de Ocampo,16069,La Piedad,106490,58.27990223,1 Very low,0.912582159,2205
16,Michoacán de Ocampo,16070,Purépero,15503,57.77341649,1 Very low,0.904651298,2114
16,Michoacán de Ocampo,16071,Puruándiro,69260,56.11353455,2 Low,0.878659856,1685
16,Michoacán de Ocampo,16072,Queréndaro,13961,55.86000859,2 Low,0.874689993,1619
16,Michoacán de Ocampo,16073,Quiroga,27176,55.3159955,2 Low,0.866171505,1473
16,Michoacán de Ocampo,16074,Cojumatlán de Régules,10553,56.22082385,2 Low,0.880339858,1722
16,Michoacán de Ocampo,16075,Los Reyes,78935,55.82962496,2 Low,0.874214227,1607
16,Michoacán de Ocampo,16076,Sahuayo,78477,57.80409807,1 Very low,0.905131728,2118
16,Michoacán de Ocampo,16077,San Lucas,17677,51.96364235,4 High,0.81367832,642
16,Michoacán de Ocampo,16078,Santa Ana Maya,12812,55.98912677,2 Low,0.876711804,1657
16,Michoacán de Ocampo,16079,Salvador Escalante,49896,54.70567219,2 Low,0.856614691,1313
16,Michoacán de Ocampo,16080,Senguio,19833,53.91940234,3 Medium,0.8443028,1121
16,Michoacán de Ocampo,16081,Susupuato,9076,50.28180451,4 High,0.78734308,382
16,Michoacán de Ocampo,16082,Tacámbaro,79540,56.27594926,2 Low,0.881203045,1735
16,Michoacán de Ocampo,16083,Tancítaro,33453,55.9180696,2 Low,0.875599147,1633
16,Michoacán de Ocampo,16084,Tangamandapio,31716,54.25132484,3 Medium,0.849500244,1190
16,Michoacán de Ocampo,16085,Tangancícuaro,35256,55.26432118,2 Low,0.865362357,1458
16,Michoacán de Ocampo,16086,Tanhuato,15534,56.8193988,1 Very low,0.889712708,1877
16,Michoacán de Ocampo,16087,Taretan,15589,56.65345608,1 Very low,0.887114276,1845
16,Michoacán de Ocampo,16088,Tarímbaro,114513,57.83554741,1 Very low,0.905624181,2127
16,Michoacán de Ocampo,16089,Tepalcatepec,24074,56.44053244,2 Low,0.883780188,1781
16,Michoacán de Ocampo,16090,Tingambato,16325,56.20743942,2 Low,0.880130276,1718
16,Michoacán de Ocampo,16091,Tingüindín,14934,56.89614907,1 Very low,0.890914511,1894
16,Michoacán de Ocampo,16092,Tiquicheo de Nicolás Romero,12836,50.41106548,4 High,0.789367127,394
16,Michoacán de Ocampo,16093,Tlalpujahua,28556,53.28084235,3 Medium,0.834303839,950
16,Michoacán de Ocampo,16094,Tlazazalca,6420,54.66054297,2 Low,0.85590803,1304
16,Michoacán de Ocampo,16095,Tocumbo,12325,56.11377224,2 Low,0.878663578,1687
16,Michoacán de Ocampo,16096,Tumbiscatío,5971,51.93905235,4 High,0.813293275,636
16,Michoacán de Ocampo,16097,Turicato,29056,51.71361609,4 High,0.809763257,592
16,Michoacán de Ocampo,16098,Tuxpan,25757,54.94909221,2 Low,0.86042631,1371
16,Michoacán de Ocampo,16099,Tuzantla,14329,51.90609975,4 High,0.812777283,634
16,Michoacán de Ocampo,16100,Tzintzuntzan,14911,54.35921925,3 Medium,0.85118972,1219
16,Michoacán de Ocampo,16101,Tzitzio,8855,48.7818701,4 High,0.763856195,211
16,Michoacán de Ocampo,16102,Uruapan,356786,58.35703218,1 Very low,0.913789907,2221
16,Michoacán de Ocampo,16103,Venustiano Carranza,23469,56.26511325,2 Low,0.881033368,1733
16,Michoacán de Ocampo,16104,Villamar,15864,54.65642833,2 Low,0.855843601,1303
16,Michoacán de Ocampo,16105,Vista Hermosa,20982,56.6624753,1 Very low,0.887255505,1846
16,Michoacán de Ocampo,16106,Yurécuaro,32303,56.38262864,2 Low,0.882873495,1765
16,Michoacán de Ocampo,16107,Zacapu,76829,57.6541687,1 Very low,0.902784043,2078
16,Michoacán de Ocampo,16108,Zamora,204860,57.88279805,1 Very low,0.906364061,2139
16,Michoacán de Ocampo,16109,Zináparo,3232,56.07827281,2 Low,0.878107707,1675
16,Michoacán de Ocampo,16110,Zinapécuaro,49005,55.85750844,2 Low,0.874650844,1616
16,Michoacán de Ocampo,16111,Ziracuaretiro,18402,55.74415079,2 Low,0.872875821,1588
16,Michoacán de Ocampo,16112,Zitácuaro,157056,56.19989063,2 Low,0.880012072,1715
16,Michoacán de Ocampo,16113,José Sixto Verduzco,26213,55.695275,2 Low,0.872110494,1577
17,Morelos,17001,Amacuzac,17598,55.59386306,2 Low,0.870522524,1548
17,Morelos,17002,Atlatlahucan,25232,54.93903706,2 Low,0.86026886,1368
17,Morelos,17003,Axochiapan,39174,54.35305765,3 Medium,0.851093238,1217
17,Morelos,17004,Ayala,89834,55.562953,2 Low,0.870038516,1544
17,Morelos,17005,Coatlán del Río,10520,55.1114423,2 Low,0.862968486,1432
17,Morelos,17006,Cuautla,187118,57.95803856,1 Very low,0.907542222,2154
17,Morelos,17007,Cuernavaca,378476,59.86655621,1 Very low,0.937426952,2403
17,Morelos,17008,Emiliano Zapata,107053,58.71529937,1 Very low,0.919399872,2283
17,Morelos,17009,Huitzilac,24515,55.93240091,2 Low,0.875823556,1639
17,Morelos,17010,Jantetelco,18402,55.76854124,2 Low,0.873257741,1593
17,Morelos,17011,Jiutepec,215357,59.20331815,1 Very low,0.927041567,2344
17,Morelos,17012,Jojutla,57682,57.66664921,1 Very low,0.90297947,2081
17,Morelos,17013,Jonacatepec de Leandro Valle,16694,56.13812898,2 Low,0.879044971,1698
17,Morelos,17014,Mazatepec,9653,55.94240112,2 Low,0.875980145,1643
17,Morelos,17015,Miacatlán,15802,56.5617138,1 Very low,0.88567772,1820
17,Morelos,17016,Ocuituco,19219,55.27268655,2 Low,0.865493347,1461
17,Morelos,17017,Puente de Ixtla,40018,56.7295574,1 Very low,0.888305917,1863
17,Morelos,17018,Temixco,122263,57.68019653,1 Very low,0.903191603,2089
17,Morelos,17019,Tepalcingo,28122,55.06761362,2 Low,0.86228219,1415
17,Morelos,17020,Tepoztlán,54987,55.80132416,2 Low,0.873771076,1599
17,Morelos,17021,Tetecala,7617,55.98896578,2 Low,0.876709283,1656
17,Morelos,17022,Tetela del Volcán,14853,56.41774135,2 Low,0.883423312,1775
17,Morelos,17023,Tlalnepantla,7943,52.74323783,3 Medium,0.8258857,813
17,Morelos,17024,Tlaltizapán de Zapata,52399,56.41504129,2 Low,0.883381032,1774
17,Morelos,17025,Tlaquiltenango,33789,56.31917149,2 Low,0.881879845,1750
17,Morelos,17026,Tlayacapan,19408,55.38997377,2 Low,0.867329902,1491
17,Morelos,17027,Totolapan,12750,52.92327659,3 Medium,0.828704857,858
17,Morelos,17028,Xochitepec,73539,57.08518182,1 Very low,0.8938745,1939
17,Morelos,17029,Yautepec,105780,57.05868727,1 Very low,0.893459633,1933
17,Morelos,17030,Yecapixtla,56083,55.88649743,2 Low,0.875104771,1626
17,Morelos,17031,Zacatepec,36094,58.8472052,1 Very low,0.921465334,2305
17,Morelos,17032,Zacualpan de Amilpas,9965,57.09241238,1 Very low,0.893987721,1942
17,Morelos,17033,Temoac,16574,55.56093227,2 Low,0.870006874,1543
17,Morelos,17034,Coatetelco,11347,53.36937118,3 Medium,0.835690077,974
17,Morelos,17035,Xoxocotla,27805,54.07265021,3 Medium,0.846702448,1147
17,Morelos,17036,Hueyapan,7855,55.43272591,2 Low,0.867999341,1503
18,Nayarit,18001,Acaponeta,37232,56.16574574,2 Low,0.879477411,1705
18,Nayarit,18002,Ahuacatlán,15393,57.77469653,1 Very low,0.904671341,2115
18,Nayarit,18003,Amatlán de Cañas,11536,56.85239638,1 Very low,0.890229404,1883
18,Nayarit,18004,Compostela,77436,57.8620064,1 Very low,0.906038492,2135
18,Nayarit,18005,Huajicori,12230,42.22003643,5 Very high,0.661107012,25
18,Nayarit,18006,Ixtlán del Río,29299,58.67164561,1 Very low,0.918716315,2275
18,Nayarit,18007,Jala,19321,55.39401012,2 Low,0.867393105,1492
18,Nayarit,18008,Xalisco,65229,59.47331725,1 Very low,0.931269378,2365
18,Nayarit,18009,Del Nayar,47550,28.67014183,5 Very high,0.44893452,3
18,Nayarit,18010,Rosamorada,33567,54.77317108,2 Low,0.85767163,1332
18,Nayarit,18011,Ruíz,24096,54.51069296,3 Medium,0.853561588,1256
18,Nayarit,18012,San Blas,41518,56.57862847,1 Very low,0.88594258,1829
18,Nayarit,18013,San Pedro Lagunillas,7683,56.9067882,1 Very low,0.891081105,1896
18,Nayarit,18014,Santa María del Oro,24911,55.67291538,2 Low,0.871760373,1567
18,Nayarit,18015,Santiago Ixcuintla,93981,56.26472916,2 Low,0.881027354,1732
18,Nayarit,18016,Tecuala,37135,56.62170484,1 Very low,0.886617096,1835
18,Nayarit,18017,Tepic,425924,59.74860667,1 Very low,0.935580027,2390
18,Nayarit,18018,Tuxpan,30064,57.57161894,1 Very low,0.901491429,2064
18,Nayarit,18019,La Yesca,13719,44.53012801,5 Very high,0.697279831,51
18,Nayarit,18020,Bahía de Banderas,187632,59.20659539,1 Very low,0.927092885,2345
19,Nuevo León,19001,Abasolo,2974,57.8922147,1 Very low,0.906511512,2140
19,Nuevo León,19002,Agualeguas,3382,56.89131555,1 Very low,0.890838824,1893
19,Nuevo León,19003,Los Aldamas,1407,56.52813802,2 Low,0.88515197,1809
